# b'S_150_45_M'
# q I errors
4.354424589765899800e-02 3.220038414001464844e-01 7.473235600627958775e-04
4.365661813276870695e-02 3.222243189811706543e-01 7.458830368705093861e-04
4.376899036787842978e-02 3.205066025257110596e-01 7.431950070895254612e-04
4.388136260298813873e-02 3.189277946949005127e-01 7.422501221299171448e-04
4.399373483809785462e-02 3.169184327125549316e-01 7.386145880445837975e-04
4.410610707320757051e-02 3.158650696277618408e-01 7.367960060946643353e-04
4.421847930831727946e-02 3.135447800159454346e-01 7.343051256611943245e-04
4.433085154342700229e-02 3.120681047439575195e-01 7.315324619412422180e-04
4.444322377853671124e-02 3.106968104839324951e-01 7.287284242920577526e-04
4.455559601364643407e-02 3.090399205684661865e-01 7.274684612639248371e-04
4.466796824875614302e-02 3.078684508800506592e-01 7.251900387927889824e-04
4.478034048386585197e-02 3.066967725753784180e-01 7.239672122523188591e-04
4.489271271897557480e-02 3.049263656139373779e-01 7.223177817650139332e-04
4.500508495408528375e-02 3.039237260818481445e-01 7.201472180895507336e-04
4.511745718919500658e-02 3.008702099323272705e-01 7.153026526793837547e-04
4.522982942430471553e-02 3.001866936683654785e-01 7.151496829465031624e-04
4.534220165941443142e-02 2.981746196746826172e-01 7.123238756321370602e-04
4.545457389452414732e-02 2.960325777530670166e-01 7.090937579050660133e-04
4.556694612963385627e-02 2.953847944736480713e-01 7.084007374942302704e-04
4.567931836474357910e-02 2.932374179363250732e-01 7.053493754938244820e-04
4.579169059985328805e-02 2.936422824859619141e-01 7.047136896289885044e-04
4.590406283496301088e-02 2.945714890956878662e-01 7.175708888098597527e-04
4.601643507007271983e-02 2.923458516597747803e-01 7.289800560101866722e-04
4.612880730518242878e-02 2.906102538108825684e-01 7.344757905229926109e-04
4.624117954029215161e-02 2.881455421447753906e-01 7.360731251537799835e-04
4.635355177540186056e-02 2.870960831642150879e-01 7.364511839114129543e-04
4.646592401051158339e-02 2.857207059860229492e-01 7.277374970726668835e-04
4.657829624562129234e-02 2.869956493377685547e-01 7.185578579083085060e-04
4.669066848073100129e-02 2.841396033763885498e-01 7.101515075191855431e-04
4.680304071584072412e-02 2.801578938961029053e-01 7.036747992970049381e-04
4.691541295095043307e-02 2.795692682266235352e-01 7.042961078695952892e-04
4.702778518606015590e-02 2.786426842212677002e-01 7.019816548563539982e-04
4.714015742116986485e-02 2.784244418144226074e-01 6.998789031058549881e-04
4.725252965627958074e-02 2.764450907707214355e-01 6.971730617806315422e-04
4.736490189138929663e-02 2.749618291854858398e-01 6.934392149560153484e-04
4.747727412649900558e-02 2.732133567333221436e-01 6.897444254718720913e-04
4.758964636160872841e-02 2.713827490806579590e-01 6.883093155920505524e-04
4.770201859671843736e-02 2.702872753143310547e-01 6.847815820947289467e-04
4.781439083182816019e-02 2.695108652114868164e-01 6.815314409323036671e-04
4.792676306693786914e-02 2.665428519248962402e-01 6.792249041609466076e-04
4.803913530204757809e-02 2.660871744155883789e-01 6.772299529984593391e-04
4.815150753715730092e-02 2.645901739597320557e-01 6.743410485796630383e-04
4.826387977226700987e-02 2.636747956275939941e-01 6.733112968504428864e-04
4.837625200737673270e-02 2.623146176338195801e-01 6.702065002173185349e-04
4.848862424248644165e-02 2.621040642261505127e-01 6.685675471089780331e-04
4.860099647759615754e-02 2.594280838966369629e-01 6.647442933171987534e-04
4.871336871270587343e-02 2.590426206588745117e-01 6.638332852162420750e-04
4.882574094781558238e-02 2.577437460422515869e-01 6.610538694076240063e-04
4.893811318292530521e-02 2.555178999900817871e-01 6.591048440895974636e-04
4.905048541803501416e-02 2.556495666503906250e-01 6.584482616744935513e-04
4.916285765314473699e-02 2.533013522624969482e-01 6.540355971083045006e-04
4.927522988825444594e-02 2.522820830345153809e-01 6.534376880154013634e-04
4.938760212336415489e-02 2.518656253814697266e-01 6.520765600726008415e-04
4.949997435847387772e-02 2.500469088554382324e-01 6.473260582424700260e-04
4.961234659358358667e-02 2.493160367012023926e-01 6.482538301497697830e-04
4.972471882869330950e-02 2.491147071123123169e-01 6.470787338912487030e-04
4.983709106380301845e-02 2.464488148689270020e-01 6.414213567040860653e-04
4.994946329891273434e-02 2.458291947841644287e-01 6.399255944415926933e-04
5.006183553402245023e-02 2.445906549692153931e-01 6.373596843332052231e-04
5.017420776913215918e-02 2.426923066377639771e-01 6.327473674900829792e-04
5.028658000424188201e-02 2.424113154411315918e-01 6.308548618108034134e-04
5.039895223935159096e-02 2.408056557178497314e-01 6.294336053542792797e-04
5.051132447446131379e-02 2.389138042926788330e-01 6.257697823457419872e-04
5.062369670957102274e-02 2.380206286907196045e-01 6.254386971704661846e-04
5.073606894468073170e-02 2.364505678415298462e-01 6.241830415092408657e-04
5.084844117979045452e-02 2.362641096115112305e-01 6.237665074877440929e-04
5.096081341490016348e-02 2.358665317296981812e-01 6.237463094294071198e-04
5.107318565000988630e-02 2.340906560420989990e-01 6.217287736944854259e-04
5.118555788511959526e-02 2.318762391805648804e-01 6.176349124871194363e-04
5.129793012022931115e-02 2.322334498167037964e-01 6.182361976243555546e-04
5.141030235533902704e-02 2.313343435525894165e-01 6.162842619232833385e-04
5.152267459044873599e-02 2.298913896083831787e-01 6.140233599580824375e-04
5.163504682555845882e-02 2.284145504236221313e-01 6.113506387919187546e-04
5.174741906066816777e-02 2.282760739326477051e-01 6.119223544374108315e-04
5.185979129577788366e-02 2.251261174678802490e-01 6.060118903405964375e-04
5.197216353088759955e-02 2.253593802452087402e-01 6.065924535505473614e-04
5.208453576599730850e-02 2.244940698146820068e-01 6.062928005121648312e-04
5.219690800110703133e-02 2.232430875301361084e-01 6.030272343195974827e-04
5.230928023621674028e-02 2.218381464481353760e-01 6.002164445817470551e-04
5.242165247132646311e-02 2.213432043790817261e-01 6.002750014886260033e-04
5.253402470643617206e-02 2.198498845100402832e-01 5.973112420178949833e-04
5.264639694154588101e-02 2.189545631408691406e-01 5.952343926765024662e-04
5.275876917665560384e-02 2.185519337654113770e-01 5.953833460807800293e-04
5.287114141176531279e-02 2.173488736152648926e-01 5.928229657001793385e-04
5.298351364687503562e-02 2.176678478717803955e-01 5.927376914769411087e-04
5.309588588198474457e-02 2.157498002052307129e-01 5.901494878344237804e-04
5.320825811709446046e-02 2.137329876422882080e-01 5.862828111276030540e-04
5.332063035220417635e-02 2.133498191833496094e-01 5.860538221895694733e-04
5.343300258731388530e-02 2.126450091600418091e-01 5.851080641150474548e-04
5.354537482242360813e-02 2.125040143728256226e-01 5.838571232743561268e-04
5.365774705753331708e-02 2.110779583454132080e-01 5.812788731418550014e-04
5.377011929264303991e-02 2.106750458478927612e-01 5.804431275464594364e-04
5.388249152775274886e-02 2.089299112558364868e-01 5.790293798781931400e-04
5.399486376286245781e-02 2.083735316991806030e-01 5.756759201176464558e-04
5.410723599797218064e-02 2.065416425466537476e-01 5.737500614486634731e-04
5.421960823308188959e-02 2.061239033937454224e-01 5.731271230615675449e-04
5.433198046819161242e-02 2.051733136177062988e-01 5.705757648684084415e-04
5.444435270330132137e-02 2.034463733434677124e-01 5.683933268301188946e-04
5.455672493841103726e-02 2.039087414741516113e-01 5.693451967090368271e-04
5.466909717352075315e-02 2.026258856058120728e-01 5.662590265274047852e-04
5.478146940863046210e-02 2.015316039323806763e-01 5.642399773932993412e-04
5.489384164374018493e-02 1.997642666101455688e-01 5.625154008157551289e-04
5.500621387884989388e-02 1.993481367826461792e-01 5.611898959614336491e-04
5.511858611395961671e-02 1.982674151659011841e-01 5.593525711447000504e-04
5.523095834906932566e-02 1.980541795492172241e-01 5.588172934949398041e-04
5.534333058417903461e-02 1.976233273744583130e-01 5.576834664680063725e-04
5.545570281928875744e-02 1.959251612424850464e-01 5.550349014811217785e-04
5.556807505439846639e-02 1.958310306072235107e-01 5.545723251998424530e-04
5.568044728950818922e-02 1.948686689138412476e-01 5.530603812076151371e-04
5.579281952461789817e-02 1.935524940490722656e-01 5.508590256795287132e-04
5.590519175972761406e-02 1.944482922554016113e-01 5.517480312846601009e-04
5.601756399483732995e-02 1.925888657569885254e-01 5.473506753332912922e-04
5.612993622994703891e-02 1.916982382535934448e-01 5.464148125611245632e-04
5.624230846505676173e-02 1.902072876691818237e-01 5.432818434201180935e-04
5.635468070016647069e-02 1.900883018970489502e-01 5.418690270744264126e-04
5.646705293527619351e-02 1.886597126722335815e-01 5.406316486187279224e-04
5.657942517038590247e-02 1.883021742105484009e-01 5.388570134527981281e-04
5.669179740549561142e-02 1.866994053125381470e-01 5.360715440474450588e-04
5.680416964060533425e-02 1.872193217277526855e-01 5.376839544624090195e-04
5.691654187571504320e-02 1.858446002006530762e-01 5.345523823052644730e-04
5.702891411082476603e-02 1.848883479833602905e-01 5.336794420145452023e-04
5.714128634593447498e-02 1.841669082641601562e-01 5.338416667655110359e-04
5.725365858104419087e-02 1.843685656785964966e-01 5.334655870683491230e-04
5.736603081615390676e-02 1.824412494897842407e-01 5.302145727910101414e-04
5.747840305126361571e-02 1.830428391695022583e-01 5.319638294167816639e-04
5.759077528637333854e-02 1.814706772565841675e-01 5.297700408846139908e-04
5.770314752148304749e-02 1.813088506460189819e-01 5.276369047351181507e-04
5.781551975659276338e-02 1.801184117794036865e-01 5.268644308671355247e-04
5.792789199170247927e-02 1.795829981565475464e-01 5.248740781098604202e-04
5.804026422681218822e-02 1.788489073514938354e-01 5.238438607193529606e-04
5.815263646192191105e-02 1.773527860641479492e-01 5.215877899900078773e-04
5.826500869703162000e-02 1.783838272094726562e-01 5.224058986641466618e-04
5.837738093214134283e-02 1.772714555263519287e-01 5.205388297326862812e-04
5.848975316725105178e-02 1.774409264326095581e-01 5.295207374729216099e-04
5.860212540236076073e-02 1.750286519527435303e-01 5.336531903594732285e-04
5.871449763747048356e-02 1.746018230915069580e-01 5.346112302504479885e-04
5.882686987258019251e-02 1.736129224300384521e-01 5.357422051019966602e-04
5.893924210768991534e-02 1.732445806264877319e-01 5.359029746614396572e-04
5.905161434279962429e-02 1.730034798383712769e-01 5.364957032725214958e-04
5.916398657790934018e-02 1.723030656576156616e-01 5.375182372517883778e-04
5.927635881301905607e-02 1.723356097936630249e-01 5.391614977270364761e-04
5.938873104812876502e-02 1.707927584648132324e-01 5.370983853936195374e-04
5.950110328323848785e-02 1.704787313938140869e-01 5.383620155043900013e-04
5.961347551834819680e-02 1.692976802587509155e-01 5.374840693548321724e-04
5.972584775345791963e-02 1.687750518321990967e-01 5.373859312385320663e-04
5.983821998856762858e-02 1.676779240369796753e-01 5.368882557377219200e-04
5.995059222367733753e-02 1.666885763406753540e-01 5.373997846618294716e-04
6.006296445878706036e-02 1.659840941429138184e-01 5.356131587177515030e-04
6.017533669389676931e-02 1.668150573968887329e-01 5.386083503253757954e-04
6.028770892900649214e-02 1.658365726470947266e-01 5.377518245950341225e-04
6.040008116411620109e-02 1.652564257383346558e-01 5.365774850361049175e-04
6.051245339922591698e-02 1.641900539398193359e-01 5.363605450838804245e-04
6.062482563433563287e-02 1.639286726713180542e-01 5.371350562199950218e-04
6.073719786944534182e-02 1.631037592887878418e-01 5.361353396438062191e-04
6.084957010455506465e-02 1.631177812814712524e-01 5.361930234357714653e-04
6.096194233966477360e-02 1.622166335582733154e-01 5.363544914871454239e-04
6.107431457477449643e-02 1.610576808452606201e-01 5.343304947018623352e-04
6.118668680988420538e-02 1.615898013114929199e-01 5.357264308258891106e-04
6.129905904499391434e-02 1.596743464469909668e-01 5.332839209586381912e-04
6.141143128010363716e-02 1.593111008405685425e-01 5.336291505955159664e-04
6.152380351521334612e-02 1.598845273256301880e-01 5.360264913178980350e-04
6.163617575032306894e-02 1.585509479045867920e-01 5.331996362656354904e-04
6.174854798543277790e-02 1.586832404136657715e-01 5.343566299416124821e-04
6.186092022054249379e-02 1.570627391338348389e-01 5.320342606864869595e-04
6.197329245565220968e-02 1.575628817081451416e-01 5.337959155440330505e-04
6.208566469076191863e-02 1.567400842905044556e-01 5.322971846908330917e-04
6.219803692587164146e-02 1.563611328601837158e-01 5.319252377375960350e-04
6.231040916098135041e-02 1.549269258975982666e-01 5.306070670485496521e-04
6.242278139609107324e-02 1.542920172214508057e-01 5.289817927405238152e-04
6.253515363120078219e-02 1.550616919994354248e-01 5.313063156791031361e-04
6.264752586631050502e-02 1.535263508558273315e-01 5.299198674038052559e-04
6.275989810142021397e-02 1.528616547584533691e-01 5.287040257826447487e-04
6.287227033652992292e-02 1.529684364795684814e-01 5.295568262226879597e-04
6.298464257163963187e-02 1.528222262859344482e-01 5.292545538395643234e-04
6.309701480674935470e-02 1.513658165931701660e-01 5.281660123728215694e-04
6.320938704185907753e-02 1.520019322633743286e-01 5.290016415528953075e-04
6.332175927696878648e-02 1.503273695707321167e-01 5.270858528092503548e-04
6.343413151207849543e-02 1.502096354961395264e-01 5.271658883430063725e-04
6.354650374718820438e-02 1.491612195968627930e-01 5.256853764876723289e-04
6.365887598229792721e-02 1.489846408367156982e-01 5.256739095784723759e-04
6.377124821740765004e-02 1.483334749937057495e-01 5.252265254966914654e-04
6.388362045251735899e-02 1.480064988136291504e-01 5.241243634372949600e-04
6.399599268762706794e-02 1.480350494384765625e-01 5.265146610327064991e-04
6.410836492273679077e-02 1.466136574745178223e-01 5.231199320405721664e-04
6.422073715784649972e-02 1.462494581937789917e-01 5.223511252552270889e-04
6.433310939295622255e-02 1.475126296281814575e-01 5.256335134617984295e-04
6.444548162806593150e-02 1.456256359815597534e-01 5.227106739766895771e-04
6.455785386317564045e-02 1.456264704465866089e-01 5.232298863120377064e-04
6.467022609828536328e-02 1.454326063394546509e-01 5.230542155914008617e-04
6.478259833339507223e-02 1.444468647241592407e-01 5.212071700952947140e-04
6.489497056850479506e-02 1.436066031455993652e-01 5.203097243793308735e-04
6.500734280361450401e-02 1.431432068347930908e-01 5.186037160456180573e-04
6.511971503872421296e-02 1.427505314350128174e-01 5.199317820370197296e-04
6.523208727383393579e-02 1.430641561746597290e-01 5.200359155423939228e-04
6.534445950894365862e-02 1.409452408552169800e-01 5.170705262571573257e-04
6.545683174405336757e-02 1.407929062843322754e-01 5.182672757655382156e-04
6.556920397916307652e-02 1.410001814365386963e-01 5.177948041819036007e-04
6.568157621427278547e-02 1.395837813615798950e-01 5.164074245840311050e-04
6.579394844938250830e-02 1.396327018737792969e-01 5.162779125384986401e-04
6.590632068449223113e-02 1.392482817173004150e-01 5.153489182703197002e-04
6.601869291960194008e-02 1.387944817543029785e-01 5.151923396624624729e-04
6.613106515471164903e-02 1.380397677421569824e-01 5.135993706062436104e-04
6.624343738982135799e-02 1.382763534784317017e-01 5.142749869264662266e-04
6.635580962493108081e-02 1.381270885467529297e-01 5.142408772371709347e-04
6.646818186004080364e-02 1.367912888526916504e-01 5.132898804731667042e-04
6.658055409515051259e-02 1.368022859096527100e-01 5.127454060129821301e-04
6.669292633026022155e-02 1.357745975255966187e-01 5.118267145007848740e-04
6.680529856536994437e-02 1.370553821325302124e-01 5.135943065397441387e-04
6.691767080047965333e-02 1.352304518222808838e-01 5.105000454932451248e-04
6.703004303558937615e-02 1.353998780250549316e-01 5.123309674672782421e-04
6.714241527069908511e-02 1.344439983367919922e-01 5.108926561661064625e-04
6.725478750580879406e-02 1.347828954458236694e-01 5.094826337881386280e-04
6.736715974091851689e-02 1.346222758293151855e-01 5.103848525322973728e-04
6.747953197602822584e-02 1.338409930467605591e-01 5.096265231259167194e-04
6.759190421113794867e-02 1.335025429725646973e-01 5.089099868200719357e-04
6.770427644624765762e-02 1.322817057371139526e-01 5.067239981144666672e-04
6.781664868135736657e-02 1.327807158231735229e-01 5.086538149043917656e-04
6.792902091646708940e-02 1.318766772747039795e-01 5.067674210295081139e-04
6.804139315157681223e-02 1.313452124595642090e-01 5.063718999736011028e-04
6.815376538668652118e-02 1.313226819038391113e-01 5.066986195743083954e-04
6.826613762179623013e-02 1.302878111600875854e-01 5.044489516876637936e-04
6.837850985690593908e-02 1.300680041313171387e-01 5.038320668973028660e-04
6.849088209201566191e-02 1.298822164535522461e-01 5.037417286075651646e-04
6.860325432712538474e-02 1.294033974409103394e-01 5.024703568778932095e-04
6.871562656223509369e-02 1.294399052858352661e-01 5.028998130001127720e-04
6.882799879734480264e-02 1.292276084423065186e-01 5.039462121203541756e-04
6.894037103245451159e-02 1.292960941791534424e-01 5.033590714447200298e-04
6.905274326756423442e-02 1.279040426015853882e-01 5.016189534217119217e-04
6.916511550267395725e-02 1.276346892118453979e-01 5.016487557440996170e-04
6.927748773778366620e-02 1.269509345293045044e-01 5.001406534574925900e-04
6.938985997289337515e-02 1.275307387113571167e-01 5.011961329728364944e-04
6.950223220800308410e-02 1.265418529510498047e-01 5.002570687793195248e-04
6.961460444311280693e-02 1.252674162387847900e-01 4.974248004145920277e-04
6.972697667822252976e-02 1.256947666406631470e-01 4.990966990590095520e-04
6.983934891333223871e-02 1.255822032690048218e-01 5.000460660085082054e-04
6.995172114844194766e-02 1.245451942086219788e-01 4.964752006344497204e-04
7.006409338355167049e-02 1.245794966816902161e-01 4.966933047398924828e-04
7.017646561866137944e-02 1.239063963294029236e-01 4.957689088769257069e-04
7.028883785377110227e-02 1.237749308347702026e-01 4.965219995938241482e-04
7.040121008888081122e-02 1.227223426103591919e-01 4.944368265569210052e-04
7.051358232399052017e-02 1.226754188537597656e-01 4.951633745804429054e-04
7.062595455910024300e-02 1.221116855740547180e-01 4.931193543598055840e-04
7.073832679420995195e-02 1.214489117264747620e-01 4.939070204272866249e-04
7.085069902931967478e-02 1.214828938245773315e-01 4.928433336317539215e-04
7.096307126442938373e-02 1.216742172837257385e-01 4.929134738631546497e-04
7.107544349953909268e-02 1.213280260562896729e-01 4.924589884467422962e-04
7.118781573464881551e-02 1.215680614113807678e-01 4.929547430947422981e-04
7.130018796975853834e-02 1.200885474681854248e-01 4.919385537505149841e-04
7.141256020486824729e-02 1.200660094618797302e-01 4.911276628263294697e-04
7.152493243997795624e-02 1.196485236287117004e-01 4.903328372165560722e-04
7.163730467508766520e-02 1.191519424319267273e-01 4.893685108982026577e-04
7.174967691019738802e-02 1.198212876915931702e-01 4.914643359370529652e-04
7.186204914530711085e-02 1.189897656440734863e-01 4.901070496998727322e-04
7.197442138041681980e-02 1.189301386475563049e-01 4.895224119536578655e-04
7.208679361552652876e-02 1.183443218469619751e-01 4.878719046246260405e-04
7.219916585063623771e-02 1.183340474963188171e-01 4.886554088443517685e-04
7.231153808574596054e-02 1.172023490071296692e-01 4.868851974606513977e-04
7.242391032085568336e-02 1.168567538261413574e-01 4.858475585933774710e-04
7.253628255596539232e-02 1.160299852490425110e-01 4.847596283070743084e-04
7.264865479107510127e-02 1.166108772158622742e-01 4.863316135015338659e-04
7.276102702618482410e-02 1.164694204926490784e-01 4.851943522226065397e-04
7.287339926129453305e-02 1.156311109662055969e-01 4.855563456658273935e-04
7.298577149640425588e-02 1.152901649475097656e-01 4.838568565901368856e-04
7.309814373151396483e-02 1.146353185176849365e-01 4.826939257327467203e-04
7.321051596662367378e-02 1.146501600742340088e-01 4.822461633011698723e-04
7.332288820173339661e-02 1.132892519235610962e-01 4.795833665411919355e-04
7.343526043684310556e-02 1.139582842588424683e-01 4.825029172934591770e-04
7.354763267195282839e-02 1.131020337343215942e-01 4.814498824998736382e-04
7.366000490706253734e-02 1.138496175408363342e-01 4.823970666620880365e-04
7.377237714217224629e-02 1.124106198549270630e-01 4.799552261829376221e-04
7.388474937728196912e-02 1.127180159091949463e-01 4.800744645763188601e-04
7.399712161239169195e-02 1.115080192685127258e-01 4.789326630998402834e-04
7.410949384750140090e-02 1.116281300783157349e-01 4.781346360687166452e-04
7.422186608261110985e-02 1.122581288218498230e-01 4.795863060280680656e-04
7.433423831772081880e-02 1.113849654793739319e-01 4.774344270117580891e-04
7.444661055283054163e-02 1.115919724106788635e-01 4.766940546687692404e-04
7.455898278794026446e-02 1.108378171920776367e-01 4.760507144965231419e-04
7.467135502304997341e-02 1.103928610682487488e-01 4.752082168124616146e-04
7.478372725815968236e-02 1.101880595088005066e-01 4.740057629533112049e-04
7.489609949326939131e-02 1.093582734465599060e-01 4.738352436106652021e-04
7.500847172837911414e-02 1.092888787388801575e-01 4.728227795567363501e-04
7.512084396348883697e-02 1.083518862724304199e-01 4.699405981227755547e-04
7.523321619859854592e-02 1.091561242938041687e-01 4.716954135801643133e-04
7.534558843370825487e-02 1.081732362508773804e-01 4.697681288234889507e-04
7.545796066881796382e-02 1.078069806098937988e-01 4.695079114753752947e-04
7.557033290392768665e-02 1.076380163431167603e-01 4.700820427387952805e-04
7.568270513903740948e-02 1.071657016873359680e-01 4.694458621088415384e-04
7.579507737414711843e-02 1.060534864664077759e-01 4.670999478548765182e-04
7.590744960925682738e-02 1.063156202435493469e-01 4.671507631428539753e-04
7.601982184436655021e-02 1.069843173027038574e-01 4.703428712673485279e-04
7.613219407947625916e-02 1.061070412397384644e-01 4.671944770961999893e-04
7.624456631458598199e-02 1.045956835150718689e-01 4.677818797063082457e-04
7.635693854969569094e-02 1.052897721529006958e-01 4.663530562538653612e-04
7.646931078480539989e-02 1.048748418688774109e-01 4.651096242014318705e-04
7.658168301991512272e-02 1.041792333126068115e-01 4.645781882572919130e-04
7.669405525502483167e-02 1.047005131840705872e-01 4.658560501411557198e-04
7.680642749013455450e-02 1.039485558867454529e-01 4.639275721274316311e-04
7.691879972524426345e-02 1.043675020337104797e-01 4.656354431062936783e-04
7.703117196035397241e-02 1.035276651382446289e-01 4.632567870430648327e-04
7.714354419546369523e-02 1.036103814840316772e-01 4.629416798707097769e-04
7.725591643057341806e-02 1.025061830878257751e-01 4.628510796464979649e-04
7.736828866568312701e-02 1.035938337445259094e-01 4.633089411072432995e-04
7.748066090079283597e-02 1.026407703757286072e-01 4.608517629094421864e-04
7.759303313590254492e-02 1.014377772808074951e-01 4.605018475558608770e-04
7.770540537101226775e-02 1.012614890933036804e-01 4.603044362738728523e-04
7.781777760612199057e-02 1.008318215608596802e-01 4.579631786327809095e-04
7.793014984123169953e-02 1.003908067941665649e-01 4.594568454194813967e-04
7.804252207634140848e-02 1.008302718400955200e-01 4.593228222802281380e-04
7.815489431145111743e-02 1.005840748548507690e-01 4.583488916978240013e-04
7.826726654656084026e-02 1.003308743238449097e-01 4.583965055644512177e-04
7.837963878167056309e-02 1.002241149544715881e-01 4.575596249196678400e-04
7.849201101678027204e-02 9.991465508937835693e-02 4.575530765578150749e-04
7.860438325188998099e-02 9.869556128978729248e-02 4.553272156044840813e-04
7.871675548699970382e-02 9.921397268772125244e-02 4.552285536192357540e-04
7.882912772210941277e-02 9.884694218635559082e-02 4.550952871795743704e-04
7.894149995721913560e-02 9.818457812070846558e-02 4.533673054538667202e-04
7.905387219232884455e-02 9.865963459014892578e-02 4.559033841360360384e-04
7.916624442743855350e-02 9.740171581506729126e-02 4.524441028479486704e-04
7.927861666254827633e-02 9.695410728454589844e-02 4.522278031799942255e-04
7.939098889765798528e-02 9.790221601724624634e-02 4.542469687294214964e-04
7.950336113276770811e-02 9.728147834539413452e-02 4.522070230450481176e-04
7.961573336787741706e-02 9.685423970222473145e-02 4.523193056229501963e-04
7.972810560298712601e-02 9.590330719947814941e-02 4.512360319495201111e-04
7.984047783809684884e-02 9.593904018402099609e-02 4.487721016630530357e-04
7.995285007320657167e-02 9.585230052471160889e-02 4.497014742810279131e-04
8.006522230831628062e-02 9.557817876338958740e-02 4.490677965804934502e-04
8.017759454342598957e-02 9.497791528701782227e-02 4.488590639084577560e-04
8.028996677853569852e-02 9.480839222669601440e-02 4.485967510845512152e-04
8.040233901364542135e-02 9.421595931053161621e-02 4.476909816730767488e-04
8.051471124875514418e-02 9.416709095239639282e-02 4.458681505639106035e-04
8.062708348386485313e-02 9.447365999221801758e-02 4.478294285945594311e-04
8.073945571897456208e-02 9.428656846284866333e-02 4.475431051105260849e-04
8.085182795408427103e-02 9.403862059116363525e-02 4.467725811991840601e-04
8.096420018919399386e-02 9.316637367010116577e-02 4.457356117200106382e-04
8.107657242430371669e-02 9.292627125978469849e-02 4.454958834685385227e-04
8.118894465941342564e-02 9.274128079414367676e-02 4.440998891368508339e-04
8.130131689452313459e-02 9.160825610160827637e-02 4.454592708498239517e-04
8.141368912963284354e-02 9.185222536325454712e-02 4.432034620549529791e-04
8.152606136474256637e-02 9.220036864280700684e-02 4.435635637491941452e-04
8.163843359985228920e-02 9.130462259054183960e-02 4.423139325808733702e-04
8.175080583496199815e-02 9.066084772348403931e-02 4.396252916194498539e-04
8.186317807007170710e-02 9.122713655233383179e-02 4.417962918523699045e-04
8.197555030518142993e-02 9.157271683216094971e-02 4.415171861182898283e-04
8.208792254029113888e-02 9.128481894731521606e-02 4.414818249642848969e-04
8.220029477540086171e-02 8.972122520208358765e-02 4.375314456410706043e-04
8.231266701051057066e-02 8.967947959899902344e-02 4.376845026854425669e-04
8.242503924562027962e-02 9.073293209075927734e-02 4.416492010932415724e-04
8.253741148073000244e-02 9.034409373998641968e-02 4.401190089993178844e-04
8.264978371583971140e-02 8.921217918395996094e-02 4.371836257632821798e-04
8.276215595094943422e-02 8.939208835363388062e-02 4.376606957521289587e-04
8.287452818605914318e-02 8.895887434482574463e-02 4.369268426671624184e-04
8.298690042116885213e-02 8.812226355075836182e-02 4.358054138720035553e-04
8.309927265627857496e-02 8.793570101261138916e-02 4.355401033535599709e-04
8.321164489138829778e-02 8.751548081636428833e-02 4.347476351540535688e-04
8.332401712649800674e-02 8.764223754405975342e-02 4.352009273134171963e-04
8.343638936160771569e-02 8.732052892446517944e-02 4.358076839707791805e-04
8.354876159671742464e-02 8.697640895843505859e-02 4.346373898442834616e-04
8.366113383182714747e-02 8.574690669775009155e-02 4.308696952648460865e-04
8.377350606693687030e-02 8.587741106748580933e-02 4.320414736866950989e-04
8.388587830204657925e-02 8.639284968376159668e-02 4.320084699429571629e-04
8.399825053715628820e-02 8.625453710556030273e-02 4.328250943217426538e-04
8.411062277226599715e-02 8.570723235607147217e-02 4.309382638894021511e-04
8.422299500737571998e-02 8.546435832977294922e-02 4.312488308642059565e-04
8.433536724248544281e-02 8.469171077013015747e-02 4.286443872842937708e-04
8.444773947759515176e-02 8.397544920444488525e-02 4.270123899914324284e-04
8.456011171270486071e-02 8.440134674310684204e-02 4.285424074623733759e-04
8.467248394781458354e-02 8.420157432556152344e-02 4.278575361240655184e-04
8.478485618292429249e-02 8.368203043937683105e-02 4.260546702425926924e-04
8.489722841803401532e-02 8.426745235919952393e-02 4.297050472814589739e-04
8.500960065314372427e-02 8.386439085006713867e-02 4.270169592928141356e-04
8.512197288825343322e-02 8.303463459014892578e-02 4.254943050909787416e-04
8.523434512336315605e-02 8.283581584692001343e-02 4.262405564077198505e-04
8.534671735847286500e-02 8.231178671121597290e-02 4.240348644088953733e-04
8.545908959358258783e-02 8.253122121095657349e-02 4.248169134370982647e-04
8.557146182869229678e-02 8.239740133285522461e-02 4.243796865921467543e-04
8.568383406380200573e-02 8.195897936820983887e-02 4.234477819409221411e-04
8.579620629891172856e-02 8.102761209011077881e-02 4.217547248117625713e-04
8.590857853402145139e-02 8.082437515258789062e-02 4.214471264276653528e-04
8.602095076913116034e-02 8.156956732273101807e-02 4.227439640089869499e-04
8.613332300424086929e-02 8.148785680532455444e-02 4.218984686303883791e-04
8.624569523935057824e-02 8.090661466121673584e-02 4.224302538204938173e-04
8.635806747446030107e-02 8.074582368135452271e-02 4.206044250167906284e-04
8.647043970957002390e-02 8.017016947269439697e-02 4.207614983897656202e-04
8.658281194467973285e-02 8.042766898870468140e-02 4.200912953820079565e-04
8.669518417978944180e-02 7.969745993614196777e-02 4.190922190900892019e-04
8.680755641489915075e-02 7.921202480792999268e-02 4.176947404630482197e-04
8.691992865000887358e-02 7.883272320032119751e-02 4.179136594757437706e-04
8.703230088511859641e-02 7.809746265411376953e-02 4.169100429862737656e-04
