# b'S_22p5_45_M'
# q I errors
8.680755641489915075e-02 7.595145702362060547e-02 5.759666673839092255e-04
8.691992865000887358e-02 7.563367486000061035e-02 5.753092700615525246e-04
8.703230088511859641e-02 7.515847682952880859e-02 5.721616907976567745e-04
8.714467312022830536e-02 7.522194087505340576e-02 5.737425526604056358e-04
8.725704535533801431e-02 7.405992597341537476e-02 5.688299424946308136e-04
8.736941759044772327e-02 7.429666072130203247e-02 5.715798470191657543e-04
8.748178982555744609e-02 7.409125566482543945e-02 5.701332120224833488e-04
8.759416206066716892e-02 7.388618588447570801e-02 5.678578745573759079e-04
8.770653429577687787e-02 7.431247085332870483e-02 5.695985164493322372e-04
8.781890653088658683e-02 7.283087819814682007e-02 5.657999427057802677e-04
8.793127876599630965e-02 7.287313789129257202e-02 5.667430232279002666e-04
8.804365100110601861e-02 7.296254485845565796e-02 5.660458700731396675e-04
8.815602323621574143e-02 7.142437994480133057e-02 5.616865237243473530e-04
8.826839547132545039e-02 7.157389819622039795e-02 5.609070649370551109e-04
8.838076770643515934e-02 7.291355729103088379e-02 5.656175781041383743e-04
8.849313994154488217e-02 7.171928137540817261e-02 5.607340135611593723e-04
8.860551217665459112e-02 7.120324671268463135e-02 5.608715000562369823e-04
8.871788441176431395e-02 7.192126661539077759e-02 5.623232573270797729e-04
8.883025664687402290e-02 7.106100022792816162e-02 5.601793527603149414e-04
8.894262888198373185e-02 7.097212225198745728e-02 5.621935124509036541e-04
8.905500111709345468e-02 7.124716043472290039e-02 5.607991479337215424e-04
8.916737335220317751e-02 6.994704157114028931e-02 5.561173311434686184e-04
8.927974558731288646e-02 7.106672972440719604e-02 5.611590459011495113e-04
8.939211782242259541e-02 7.011198997497558594e-02 5.552889197133481503e-04
8.950449005753230436e-02 7.103516906499862671e-02 5.617699935100972652e-04
8.961686229264202719e-02 6.919516623020172119e-02 5.558640114031732082e-04
8.972923452775175002e-02 6.938335299491882324e-02 5.543812876567244530e-04
8.984160676286145897e-02 6.936223804950714111e-02 5.554579547606408596e-04
8.995397899797116792e-02 6.904624402523040771e-02 5.543826846405863762e-04
9.006635123308087687e-02 6.848565489053726196e-02 5.517294048331677914e-04
9.017872346819059970e-02 6.828556954860687256e-02 5.501983105204999447e-04
9.029109570330032253e-02 6.908839195966720581e-02 5.552124930545687675e-04
9.040346793841003148e-02 6.885769218206405640e-02 5.531194037757813931e-04
9.051584017351974043e-02 6.836466491222381592e-02 5.521460552699863911e-04
9.062821240862946326e-02 6.716481596231460571e-02 5.483671557158231735e-04
9.074058464373917221e-02 6.799276918172836304e-02 5.505937733687460423e-04
9.085295687884889504e-02 6.730375438928604126e-02 5.475911311805248260e-04
9.096532911395860399e-02 6.701311469078063965e-02 5.475471261888742447e-04
9.107770134906831294e-02 6.684124469757080078e-02 5.452004261314868927e-04
9.119007358417803577e-02 6.646493822336196899e-02 5.441888351924717426e-04
9.130244581928774472e-02 6.656675040721893311e-02 5.465709837153553963e-04
9.141481805439746755e-02 6.628069281578063965e-02 5.461051478050649166e-04
9.152719028950717650e-02 6.545976549386978149e-02 5.412945756688714027e-04
9.163956252461688545e-02 6.669472157955169678e-02 5.474225617945194244e-04
9.175193475972660828e-02 6.596082448959350586e-02 5.429680459201335907e-04
9.186430699483633111e-02 6.543269753456115723e-02 5.406965501606464386e-04
9.197667922994604006e-02 6.492081284523010254e-02 5.410565063357353210e-04
9.208905146505574901e-02 6.627307832241058350e-02 5.445450078696012497e-04
9.220142370016545796e-02 6.452805548906326294e-02 5.387901328504085541e-04
9.231379593527518079e-02 6.407780200242996216e-02 5.371837178245186806e-04
9.242616817038490362e-02 6.374219805002212524e-02 5.349342245608568192e-04
9.253854040549461257e-02 6.443813443183898926e-02 5.381242372095584869e-04
9.265091264060432152e-02 6.299994140863418579e-02 5.328333936631679535e-04
9.276328487571403048e-02 6.406201422214508057e-02 5.381801165640354156e-04
9.287565711082375330e-02 6.328090280294418335e-02 5.336395115591585636e-04
9.298802934593347613e-02 6.343080103397369385e-02 5.347429541870951653e-04
9.310040158104318508e-02 6.317598372697830200e-02 5.348026752471923828e-04
9.321277381615289404e-02 6.241825968027114868e-02 5.300487973727285862e-04
9.332514605126260299e-02 6.263993680477142334e-02 5.321513745002448559e-04
9.343751828637232582e-02 6.284327059984207153e-02 5.345385288819670677e-04
9.354989052148204864e-02 6.214735656976699829e-02 5.296267918311059475e-04
9.366226275659175760e-02 6.255074590444564819e-02 5.322876386344432831e-04
9.377463499170146655e-02 6.215332075953483582e-02 5.305551458150148392e-04
9.388700722681118938e-02 6.235108897089958191e-02 5.308004911057651043e-04
9.399937946192089833e-02 6.222954392433166504e-02 5.306201637722551823e-04
9.411175169703062116e-02 6.132765486836433411e-02 5.287353997118771076e-04
9.422412393214033011e-02 6.081981211900711060e-02 5.257941083982586861e-04
9.433649616725003906e-02 6.113925576210021973e-02 5.266091320663690567e-04
9.444886840235976189e-02 6.020663678646087646e-02 5.243002087809145451e-04
9.456124063746947084e-02 6.148143485188484192e-02 5.297352327033877373e-04
9.467361287257919367e-02 6.021030992269515991e-02 5.243187770247459412e-04
9.478598510768890262e-02 6.036327034235000610e-02 5.256574950180947781e-04
9.489835734279861157e-02 6.013137474656105042e-02 5.243017803877592087e-04
9.501072957790833440e-02 5.998855456709861755e-02 5.229128291830420494e-04
9.512310181301805723e-02 5.936647579073905945e-02 5.212500691413879395e-04
9.523547404812776618e-02 5.987197533249855042e-02 5.226106732152402401e-04
9.534784628323747513e-02 5.894294008612632751e-02 5.181576707400381565e-04
9.546021851834718408e-02 5.961079150438308716e-02 5.223426269367337227e-04
9.557259075345690691e-02 5.919637158513069153e-02 5.192673997953534126e-04
9.568496298856662974e-02 5.916108563542366028e-02 5.185878253541886806e-04
9.579733522367633869e-02 5.968910828232765198e-02 5.228645750321447849e-04
9.590970745878604764e-02 5.852506309747695923e-02 5.165811744518578053e-04
9.602207969389575659e-02 5.888810753822326660e-02 5.261324113234877586e-04
9.613445192900547942e-02 5.893914401531219482e-02 5.478420061990618706e-04
9.624682416411520225e-02 5.845219269394874573e-02 5.551317008212208748e-04
9.635919639922491120e-02 5.776755139231681824e-02 5.586490733548998833e-04
9.647156863433462015e-02 5.798162892460823059e-02 5.709652905352413654e-04
9.658394086944434298e-02 5.810717493295669556e-02 5.779234925284981728e-04
9.669631310455405193e-02 5.796172469854354858e-02 5.848942673765122890e-04
9.680868533966377476e-02 5.814006179571151733e-02 5.950347986072301865e-04
9.692105757477348371e-02 5.723470821976661682e-02 5.958752590231597424e-04
9.703342980988319266e-02 5.666965618729591370e-02 6.030119257047772408e-04
9.714580204499291549e-02 5.683633685111999512e-02 6.102065090090036392e-04
9.725817428010262444e-02 5.529507249593734741e-02 6.094957352615892887e-04
9.737054651521234727e-02 5.682004615664482117e-02 6.226643454283475876e-04
9.748291875032205622e-02 5.554148182272911072e-02 6.243119714781641960e-04
9.759529098543176517e-02 5.577580630779266357e-02 6.318050436675548553e-04
9.770766322054148800e-02 5.571451410651206970e-02 6.373627693392336369e-04
9.782003545565119695e-02 5.599616467952728271e-02 6.455435650423169136e-04
9.793240769076091978e-02 5.490438267588615417e-02 6.504759076051414013e-04
9.804477992587062873e-02 5.438719689846038818e-02 6.496768910437822342e-04
9.815715216098033769e-02 5.429551005363464355e-02 6.513152620755136013e-04
9.826952439609006051e-02 5.435058847069740295e-02 6.530606187880039215e-04
9.838189663119978334e-02 5.429061502218246460e-02 6.619235500693321228e-04
9.849426886630949229e-02 5.508692562580108643e-02 6.710661691613495350e-04
9.860664110141920125e-02 5.358431860804557800e-02 6.689399015158414841e-04
9.871901333652891020e-02 5.414750427007675171e-02 6.765465950593352318e-04
9.883138557163863303e-02 5.537686496973037720e-02 6.905353511683642864e-04
9.894375780674835585e-02 5.445266887545585632e-02 6.924503250047564507e-04
9.905613004185806481e-02 5.476271361112594604e-02 6.999971228651702404e-04
9.916850227696777376e-02 5.369286611676216125e-02 7.023069192655384541e-04
9.928087451207748271e-02 5.286987125873565674e-02 7.054270245134830475e-04
9.939324674718720554e-02 5.167183279991149902e-02 7.045849342830479145e-04
9.950561898229692837e-02 5.290654301643371582e-02 7.207456510514020920e-04
9.961799121740663732e-02 5.319657921791076660e-02 7.287249900400638580e-04
9.973036345251634627e-02 5.095728859305381775e-02 7.201744592748582363e-04
9.984273568762606910e-02 5.173624306917190552e-02 7.392383413389325142e-04
9.995510792273577805e-02 5.150509625673294067e-02 7.383202319033443928e-04
1.000674801578455009e-01 5.166882276535034180e-02 7.487512775696814060e-04
1.001798523929552098e-01 5.062928050756454468e-02 7.488431292586028576e-04
1.002922246280649188e-01 5.151316151022911072e-02 7.650937768630683422e-04
1.004045968631746416e-01 5.249765515327453613e-02 7.797775324434041977e-04
1.005169690982843506e-01 5.269543826580047607e-02 7.871390553191304207e-04
1.006293413333940734e-01 5.086023360490798950e-02 7.867090171203017235e-04
1.007417135685037823e-01 5.226057022809982300e-02 8.037220104597508907e-04
1.008540858036134913e-01 5.228485167026519775e-02 8.112692739814519882e-04
1.009664580387232141e-01 4.961104318499565125e-02 8.027635631151497364e-04
1.010788302738329369e-01 5.151882395148277283e-02 8.257888839580118656e-04
1.011912025089426459e-01 5.063831806182861328e-02 8.279501926153898239e-04
1.013035747440523549e-01 5.097137391567230225e-02 8.360958308912813663e-04
1.014159469791620638e-01 4.885635524988174438e-02 8.276309235952794552e-04
1.015283192142717866e-01 4.980490356683731079e-02 8.368557319045066833e-04
1.016406914493815095e-01 5.022449046373367310e-02 8.464031852781772614e-04
1.017530636844912184e-01 5.096472427248954773e-02 8.552264771424233913e-04
1.018654359196009274e-01 4.867712408304214478e-02 8.490209584124386311e-04
1.019778081547106363e-01 4.897307604551315308e-02 8.641941822133958340e-04
1.020901803898203591e-01 4.861752688884735107e-02 8.713892311789095402e-04
1.022025526249300820e-01 4.824530333280563354e-02 8.787242695689201355e-04
1.023149248600397909e-01 4.793919622898101807e-02 8.882027468644082546e-04
1.024272970951494999e-01 4.949448630213737488e-02 9.079188457690179348e-04
1.025396693302592227e-01 4.665075242519378662e-02 9.035169496200978756e-04
1.026520415653689317e-01 4.523125290870666504e-02 9.019274730235338211e-04
1.027644138004786545e-01 4.841062799096107483e-02 9.359641699120402336e-04
1.028767860355883634e-01 4.798434674739837646e-02 9.403480216860771179e-04
1.029891582706980724e-01 4.693626984953880310e-02 9.418110130354762077e-04
1.031015305058077952e-01 4.678251594305038452e-02 9.411071659997105598e-04
1.032139027409175042e-01 4.625994712114334106e-02 9.435947868041694164e-04
1.033262749760272270e-01 4.542014002799987793e-02 9.530661627650260925e-04
1.034386472111369359e-01 4.605468362569808960e-02 9.528009104542434216e-04
1.035510194462466449e-01 4.634476825594902039e-02 9.598613833077251911e-04
1.036633916813563677e-01 4.650390893220901489e-02 9.779133833944797516e-04
1.037757639164660767e-01 4.617214202880859375e-02 9.783064015209674835e-04
1.038881361515757995e-01 4.337204620242118835e-02 9.635909809730947018e-04
1.040005083866855085e-01 4.553681984543800354e-02 9.892784291878342628e-04
1.041128806217952174e-01 4.464554786682128906e-02 9.807544993236660957e-04
1.042252528569049402e-01 4.674780741333961487e-02 1.012917608022689819e-03
1.043376250920146631e-01 4.538956657052040100e-02 1.007945160381495953e-03
1.044499973271243720e-01 4.491279274225234985e-02 1.015941496007144451e-03
1.045623695622340810e-01 4.500022530555725098e-02 1.021830481477081776e-03
1.046747417973437899e-01 4.553683847188949585e-02 1.036737347021698952e-03
1.047871140324535127e-01 4.465048760175704956e-02 1.031209831126034260e-03
1.048994862675632356e-01 4.295738041400909424e-02 1.025445293635129929e-03
1.050118585026729445e-01 4.325376823544502258e-02 1.045263372361660004e-03
1.051242307377826535e-01 4.252724349498748779e-02 1.046398654580116272e-03
1.052366029728923624e-01 4.665255174040794373e-02 1.091673388145864010e-03
1.053489752080020853e-01 4.420774430036544800e-02 1.072544371709227562e-03
1.054613474431118081e-01 4.293552041053771973e-02 1.071066828444600105e-03
1.055737196782215170e-01 4.365156590938568115e-02 1.088532502762973309e-03
1.056860919133312260e-01 4.530038684606552124e-02 1.116684521548449993e-03
1.057984641484409488e-01 4.385595023632049561e-02 1.106757554225623608e-03
1.059108363835506578e-01 4.376479983329772949e-02 1.118654967285692692e-03
1.060232086186603806e-01 4.348184540867805481e-02 1.131304423324763775e-03
1.061355808537700895e-01 4.200348258018493652e-02 1.132312812842428684e-03
1.062479530888797985e-01 4.368046298623085022e-02 1.145972753874957561e-03
1.063603253239895213e-01 4.149730503559112549e-02 1.146321999840438366e-03
1.064726975590992303e-01 4.441537335515022278e-02 1.180685590952634811e-03
1.065850697942089531e-01 4.372401535511016846e-02 1.196856959722936153e-03
1.066974420293186621e-01 4.329372569918632507e-02 1.214765012264251709e-03
1.068098142644283710e-01 4.123649373650550842e-02 1.186313340440392494e-03
1.069221864995380938e-01 4.268079251050949097e-02 1.220789505168795586e-03
1.070345587346478167e-01 4.211941361427307129e-02 1.223837956786155701e-03
1.071469309697575256e-01 4.267843067646026611e-02 1.248947693966329098e-03
1.072593032048672346e-01 4.133320227265357971e-02 1.250569592230021954e-03
1.073716754399769435e-01 4.008597508072853088e-02 1.233103103004395962e-03
1.074840476750866664e-01 3.989495337009429932e-02 1.254022819921374321e-03
1.075964199101963892e-01 4.208819940686225891e-02 1.293395529501140118e-03
1.077087921453060981e-01 4.085032641887664795e-02 1.303814817219972610e-03
1.078211643804158071e-01 4.218580946326255798e-02 1.332509331405162811e-03
1.079335366155255160e-01 4.217946156859397888e-02 1.342618954367935658e-03
1.080459088506352389e-01 4.007068648934364319e-02 1.336943241767585278e-03
1.081582810857449617e-01 4.065360501408576965e-02 1.370094250887632370e-03
1.082706533208546706e-01 4.077208787202835083e-02 1.386203803122043610e-03
1.083830255559643796e-01 3.924924880266189575e-02 1.398099237121641636e-03
1.084953977910741024e-01 4.118296504020690918e-02 1.426627393811941147e-03
1.086077700261838114e-01 3.874732926487922668e-02 1.426328090019524097e-03
1.087201422612935342e-01 3.986355662345886230e-02 1.452712807804346085e-03
1.088325144964032432e-01 3.817855194211006165e-02 1.468031550757586956e-03
1.089448867315129521e-01 3.980357199907302856e-02 1.493944087997078896e-03
1.090572589666226749e-01 3.923103213310241699e-02 1.535263960249722004e-03
1.091696312017323839e-01 3.989675641059875488e-02 1.572131994180381298e-03
1.092820034368421067e-01 4.021461308002471924e-02 1.614841050468385220e-03
1.093943756719518157e-01 3.960354626178741455e-02 1.612112508155405521e-03
1.095067479070615246e-01 4.032853245735168457e-02 1.671031350269913673e-03
1.096191201421712474e-01 3.993514180183410645e-02 1.682836213149130344e-03
1.097314923772809564e-01 3.994117304682731628e-02 1.739611965604126453e-03
1.098438646123906792e-01 3.816158324480056763e-02 1.747148111462593079e-03
1.099562368475003882e-01 3.874292969703674316e-02 1.799444784410297871e-03
1.100686090826100971e-01 3.549661114811897278e-02 1.759590348228812218e-03
1.101809813177198200e-01 3.737771138548851013e-02 1.885098754428327084e-03
1.102933535528295428e-01 3.417022153735160828e-02 1.829640823416411877e-03
1.104057257879392517e-01 3.959454223513603210e-02 1.995075726881623268e-03
1.105180980230489607e-01 3.878763690590858459e-02 2.027943730354309082e-03
1.106304702581586696e-01 4.262879490852355957e-02 2.155832713469862938e-03
1.107428424932683925e-01 3.829823806881904602e-02 2.138687763363122940e-03
1.108552147283781153e-01 4.111419245600700378e-02 2.312634838744997978e-03
1.109675869634878242e-01 3.648040443658828735e-02 2.296496648341417313e-03
1.110799591985975332e-01 4.165038093924522400e-02 2.479542046785354614e-03
1.111923314337072421e-01 4.092616587877273560e-02 2.600724343210458755e-03
1.113047036688169650e-01 4.122142121195793152e-02 2.819382119923830032e-03
1.114170759039266878e-01 3.381030261516571045e-02 2.665456850081682205e-03
1.115294481390363968e-01 3.544485941529273987e-02 2.912496449425816536e-03
1.116418203741461057e-01 3.767849132418632507e-02 3.179966472089290619e-03
1.117541926092558285e-01 4.240354523062705994e-02 3.596846479922533035e-03
1.118665648443655375e-01 3.704526647925376892e-02 3.929500002413988113e-03
1.119789370794752603e-01 3.345952183008193970e-02 4.347023554146289825e-03
1.120913093145849693e-01 4.047425836324691772e-02 5.016971845179796219e-03
1.122036815496946782e-01 4.256507009267807007e-02 6.793757900595664978e-03
1.123160537848044011e-01 4.147121682763099670e-02 1.031600404530763626e-02
