# b'S_10_45_M'
# q I errors
8.680755641489915075e-02 7.416336983442306519e-02 5.189341027289628983e-04
8.691992865000887358e-02 7.392999529838562012e-02 5.187168135307729244e-04
8.703230088511859641e-02 7.277540117502212524e-02 5.145837785676121712e-04
8.714467312022830536e-02 7.278119027614593506e-02 5.145015893504023552e-04
8.725704535533801431e-02 7.352536171674728394e-02 5.178541759960353374e-04
8.736941759044772327e-02 7.295000553131103516e-02 5.152956000529229641e-04
8.748178982555744609e-02 7.235129177570343018e-02 5.130259087309241295e-04
8.759416206066716892e-02 7.228548824787139893e-02 5.132093792781233788e-04
8.770653429577687787e-02 7.233479619026184082e-02 5.138622946105897427e-04
8.781890653088658683e-02 7.222595810890197754e-02 5.148462951183319092e-04
8.793127876599630965e-02 7.206696271896362305e-02 5.144098540768027306e-04
8.804365100110601861e-02 7.131194323301315308e-02 5.104292067699134350e-04
8.815602323621574143e-02 7.156215608119964600e-02 5.104285082779824734e-04
8.826839547132545039e-02 7.145550847053527832e-02 5.121660069562494755e-04
8.838076770643515934e-02 7.052741199731826782e-02 5.082132411189377308e-04
8.849313994154488217e-02 6.945487111806869507e-02 5.045059369876980782e-04
8.860551217665459112e-02 6.964275240898132324e-02 5.066375015303492546e-04
8.871788441176431395e-02 6.971304863691329956e-02 5.037561058998107910e-04
8.883025664687402290e-02 6.959816068410873413e-02 5.064601427875459194e-04
8.894262888198373185e-02 6.993463635444641113e-02 5.062993732281029224e-04
8.905500111709345468e-02 6.929391622543334961e-02 5.032588378526270390e-04
8.916737335220317751e-02 6.855967640876770020e-02 5.025176214985549450e-04
8.927974558731288646e-02 6.896460801362991333e-02 5.039550596848130226e-04
8.939211782242259541e-02 6.931935250759124756e-02 5.040351534262299538e-04
8.950449005753230436e-02 6.871342658996582031e-02 5.029109306633472443e-04
8.961686229264202719e-02 6.869237124919891357e-02 5.035031936131417751e-04
8.972923452775175002e-02 6.827059388160705566e-02 4.998678923584520817e-04
8.984160676286145897e-02 6.857331097126007080e-02 5.019591771997511387e-04
8.995397899797116792e-02 6.800946593284606934e-02 5.021651159040629864e-04
9.006635123308087687e-02 6.772588938474655151e-02 4.994920454919338226e-04
9.017872346819059970e-02 6.798510253429412842e-02 5.006717983633279800e-04
9.029109570330032253e-02 6.668636202812194824e-02 4.972253227606415749e-04
9.040346793841003148e-02 6.648760288953781128e-02 4.956694901920855045e-04
9.051584017351974043e-02 6.725177168846130371e-02 4.994391347281634808e-04
9.062821240862946326e-02 6.618987023830413818e-02 4.955852054990828037e-04
9.074058464373917221e-02 6.626289337873458862e-02 4.961937665939331055e-04
9.085295687884889504e-02 6.551561504602432251e-02 4.943156964145600796e-04
9.096532911395860399e-02 6.570540368556976318e-02 4.951236187480390072e-04
9.107770134906831294e-02 6.560832262039184570e-02 4.945424734614789486e-04
9.119007358417803577e-02 6.530188769102096558e-02 4.928612033836543560e-04
9.130244581928774472e-02 6.475885212421417236e-02 4.926802939735352993e-04
9.141481805439746755e-02 6.479708850383758545e-02 4.917909973300993443e-04
9.152719028950717650e-02 6.446568667888641357e-02 4.895830643363296986e-04
9.163956252461688545e-02 6.494064629077911377e-02 4.926166147924959660e-04
9.175193475972660828e-02 6.416784971952438354e-02 4.890518612228333950e-04
9.186430699483633111e-02 6.386272609233856201e-02 4.870261764153838158e-04
9.197667922994604006e-02 6.410875171422958374e-02 4.888400435447692871e-04
9.208905146505574901e-02 6.374998390674591064e-02 4.881469067186117172e-04
9.220142370016545796e-02 6.432804465293884277e-02 4.894415033049881458e-04
9.231379593527518079e-02 6.389281898736953735e-02 4.882764187641441822e-04
9.242616817038490362e-02 6.239911913871765137e-02 4.842977505177259445e-04
9.253854040549461257e-02 6.212751567363739014e-02 4.838289751205593348e-04
9.265091264060432152e-02 6.337074935436248779e-02 4.872367426287382841e-04
9.276328487571403048e-02 6.291413307189941406e-02 4.843851202167570591e-04
9.287565711082375330e-02 6.164595857262611389e-02 4.803166957572102547e-04
9.298802934593347613e-02 6.164003908634185791e-02 4.833822022192180157e-04
9.310040158104318508e-02 6.101129204034805298e-02 4.813350969925522804e-04
9.321277381615289404e-02 6.127799674868583679e-02 4.810163227375596762e-04
9.332514605126260299e-02 6.121730059385299683e-02 4.801994073204696178e-04
9.343751828637232582e-02 6.150505691766738892e-02 4.821021866519004107e-04
9.354989052148204864e-02 6.168036907911300659e-02 4.818394663743674755e-04
9.366226275659175760e-02 6.092679500579833984e-02 4.789863596670329571e-04
9.377463499170146655e-02 6.145581603050231934e-02 4.818595771212130785e-04
9.388700722681118938e-02 6.171998009085655212e-02 4.807266523130238056e-04
9.399937946192089833e-02 6.037525832653045654e-02 4.755122936330735683e-04
9.411175169703062116e-02 6.096616014838218689e-02 4.798451554961502552e-04
9.422412393214033011e-02 5.974161252379417419e-02 4.766766505781561136e-04
9.433649616725003906e-02 5.994879826903343201e-02 4.773436812683939934e-04
9.444886840235976189e-02 5.980673804879188538e-02 4.752277745865285397e-04
9.456124063746947084e-02 5.991067364811897278e-02 4.757397691719233990e-04
9.467361287257919367e-02 5.912498757243156433e-02 4.722821759060025215e-04
9.478598510768890262e-02 5.876398086547851562e-02 4.719408170785754919e-04
9.489835734279861157e-02 5.853189155459403992e-02 4.717694537248462439e-04
9.501072957790833440e-02 5.906300991773605347e-02 4.732993838842958212e-04
9.512310181301805723e-02 5.814033001661300659e-02 4.707792249973863363e-04
9.523547404812776618e-02 5.766272544860839844e-02 4.686156753450632095e-04
9.534784628323747513e-02 5.773188173770904541e-02 4.684814193751662970e-04
9.546021851834718408e-02 5.773016065359115601e-02 4.686017637141048908e-04
9.557259075345690691e-02 5.802022665739059448e-02 4.703212471213191748e-04
9.568496298856662974e-02 5.725856870412826538e-02 4.670689813792705536e-04
9.579733522367633869e-02 5.661024898290634155e-02 4.657786339521408081e-04
9.590970745878604764e-02 5.739898607134819031e-02 4.675567033700644970e-04
9.602207969389575659e-02 5.798032134771347046e-02 4.745248588733375072e-04
9.613445192900547942e-02 5.794071406126022339e-02 4.939294303767383099e-04
9.624682416411520225e-02 5.695432424545288086e-02 5.011307657696306705e-04
9.635919639922491120e-02 5.742488801479339600e-02 5.072061903774738312e-04
9.647156863433462015e-02 5.716733634471893311e-02 5.169112700968980789e-04
9.658394086944434298e-02 5.687243118882179260e-02 5.202475585974752903e-04
9.669631310455405193e-02 5.684722214937210083e-02 5.283775390125811100e-04
9.680868533966377476e-02 5.635652691125869751e-02 5.343956290744245052e-04
9.692105757477348371e-02 5.577709898352622986e-02 5.383462994359433651e-04
9.703342980988319266e-02 5.635334551334381104e-02 5.470562027767300606e-04
9.714580204499291549e-02 5.548163503408432007e-02 5.482286796905100346e-04
9.725817428010262444e-02 5.452530458569526672e-02 5.526691675186157227e-04
9.737054651521234727e-02 5.445784702897071838e-02 5.563827580772340298e-04
9.748291875032205622e-02 5.567231029272079468e-02 5.695568979717791080e-04
9.759529098543176517e-02 5.347466468811035156e-02 5.647655925713479519e-04
9.770766322054148800e-02 5.396407097578048706e-02 5.734729347750544548e-04
9.782003545565119695e-02 5.374733358621597290e-02 5.778441554866731167e-04
9.793240769076091978e-02 5.393435060977935791e-02 5.854721530340611935e-04
9.804477992587062873e-02 5.438662692904472351e-02 5.898501840420067310e-04
9.815715216098033769e-02 5.313595384359359741e-02 5.865568527951836586e-04
9.826952439609006051e-02 5.392747372388839722e-02 5.943252472206950188e-04
9.838189663119978334e-02 5.304496362805366516e-02 5.962089635431766510e-04
9.849426886630949229e-02 5.325870215892791748e-02 6.049249204806983471e-04
9.860664110141920125e-02 5.276021733880043030e-02 6.065420457161962986e-04
9.871901333652891020e-02 5.355072766542434692e-02 6.160288467071950436e-04
9.883138557163863303e-02 5.247537046670913696e-02 6.159032345749437809e-04
9.894375780674835585e-02 5.329296737909317017e-02 6.240272196009755135e-04
9.905613004185806481e-02 5.294056236743927002e-02 6.307957810349762440e-04
9.916850227696777376e-02 5.177025496959686279e-02 6.336554070003330708e-04
9.928087451207748271e-02 5.355046689510345459e-02 6.457251147367060184e-04
9.939324674718720554e-02 5.096306651830673218e-02 6.396040553227066994e-04
9.950561898229692837e-02 5.183762684464454651e-02 6.488544750027358532e-04
9.961799121740663732e-02 5.107741057872772217e-02 6.526174838654696941e-04
9.973036345251634627e-02 5.074460804462432861e-02 6.570595433004200459e-04
9.984273568762606910e-02 5.197953432798385620e-02 6.697078933939337730e-04
9.995510792273577805e-02 5.062226951122283936e-02 6.684926920570433140e-04
1.000674801578455009e-01 5.111498385667800903e-02 6.811019848100841045e-04
1.001798523929552098e-01 5.053295567631721497e-02 6.846714532002806664e-04
1.002922246280649188e-01 4.963377118110656738e-02 6.839057314209640026e-04
1.004045968631746416e-01 5.054506659507751465e-02 6.999979959800839424e-04
1.005169690982843506e-01 5.058213323354721069e-02 7.032466819509863853e-04
1.006293413333940734e-01 5.065495148301124573e-02 7.179021486081182957e-04
1.007417135685037823e-01 5.104932934045791626e-02 7.250821217894554138e-04
1.008540858036134913e-01 4.999222978949546814e-02 7.228431641124188900e-04
1.009664580387232141e-01 5.027934536337852478e-02 7.358206785283982754e-04
1.010788302738329369e-01 4.961770400404930115e-02 7.436254527419805527e-04
1.011912025089426459e-01 4.849011451005935669e-02 7.415841100737452507e-04
1.013035747440523549e-01 4.852369427680969238e-02 7.436207961291074753e-04
1.014159469791620638e-01 4.805700853466987610e-02 7.482487708330154419e-04
1.015283192142717866e-01 4.834239557385444641e-02 7.592621259391307831e-04
1.016406914493815095e-01 4.799640551209449768e-02 7.619046955369412899e-04
1.017530636844912184e-01 4.873742535710334778e-02 7.702484144829213619e-04
1.018654359196009274e-01 4.795055091381072998e-02 7.700471323914825916e-04
1.019778081547106363e-01 4.823306575417518616e-02 7.835866999812424183e-04
1.020901803898203591e-01 4.703842848539352417e-02 7.837158045731484890e-04
1.022025526249300820e-01 4.754805937409400940e-02 7.967249839566648006e-04
1.023149248600397909e-01 4.810994863510131836e-02 8.114711963571608067e-04
1.024272970951494999e-01 4.814712703227996826e-02 8.224009070545434952e-04
1.025396693302592227e-01 4.700758680701255798e-02 8.220396121032536030e-04
1.026520415653689317e-01 4.685762152075767517e-02 8.318962063640356064e-04
1.027644138004786545e-01 4.724524542689323425e-02 8.479739190079271793e-04
1.028767860355883634e-01 4.591567069292068481e-02 8.350051357410848141e-04
1.029891582706980724e-01 4.748664796352386475e-02 8.585591567680239677e-04
1.031015305058077952e-01 4.461122304201126099e-02 8.405749686062335968e-04
1.032139027409175042e-01 4.708880931138992310e-02 8.655942510813474655e-04
1.033262749760272270e-01 4.671421274542808533e-02 8.740894263610243797e-04
1.034386472111369359e-01 4.677079617977142334e-02 8.787495899014174938e-04
1.035510194462466449e-01 4.588428139686584473e-02 8.739294135011732578e-04
1.036633916813563677e-01 4.474055767059326172e-02 8.768499828875064850e-04
1.037757639164660767e-01 4.594111070036888123e-02 8.931477204896509647e-04
1.038881361515757995e-01 4.527181014418601990e-02 8.882525726221501827e-04
1.040005083866855085e-01 4.455774277448654175e-02 8.867719443514943123e-04
1.041128806217952174e-01 4.531946778297424316e-02 9.073168621398508549e-04
1.042252528569049402e-01 4.603840410709381104e-02 9.234813624061644077e-04
1.043376250920146631e-01 4.415837302803993225e-02 9.156884625554084778e-04
1.044499973271243720e-01 4.461868107318878174e-02 9.209227282553911209e-04
1.045623695622340810e-01 4.456877335906028748e-02 9.276808123104274273e-04
1.046747417973437899e-01 4.392014071345329285e-02 9.306900319643318653e-04
1.047871140324535127e-01 4.606399312615394592e-02 9.547515073791146278e-04
1.048994862675632356e-01 4.578983783721923828e-02 9.565216605551540852e-04
1.050118585026729445e-01 4.552522301673889160e-02 9.657388436608016491e-04
1.051242307377826535e-01 4.295478761196136475e-02 9.584600920788943768e-04
1.052366029728923624e-01 4.383901506662368774e-02 9.701153612695634365e-04
1.053489752080020853e-01 4.531767964363098145e-02 9.921266464516520500e-04
1.054613474431118081e-01 4.305702075362205505e-02 9.827361209318041801e-04
1.055737196782215170e-01 4.232768714427947998e-02 9.707190329208970070e-04
1.056860919133312260e-01 4.198424890637397766e-02 9.853999363258481026e-04
1.057984641484409488e-01 4.319782555103302002e-02 1.012240070849657059e-03
1.059108363835506578e-01 4.326485097408294678e-02 1.019420800730586052e-03
1.060232086186603806e-01 4.603642597794532776e-02 1.053184503689408302e-03
1.061355808537700895e-01 4.340380057692527771e-02 1.039147377014160156e-03
1.062479530888797985e-01 4.233205690979957581e-02 1.042612479068338871e-03
1.063603253239895213e-01 4.024517163634300232e-02 1.030015526339411736e-03
1.064726975590992303e-01 4.074268043041229248e-02 1.048745121806859970e-03
1.065850697942089531e-01 4.232833161950111389e-02 1.076902262866497040e-03
1.066974420293186621e-01 4.191642627120018005e-02 1.076545333489775658e-03
1.068098142644283710e-01 4.190095514059066772e-02 1.088616205379366875e-03
1.069221864995380938e-01 4.098364710807800293e-02 1.105872914195060730e-03
1.070345587346478167e-01 4.359582811594009399e-02 1.130383578129112720e-03
1.071469309697575256e-01 3.981496766209602356e-02 1.109588658437132835e-03
1.072593032048672346e-01 4.062192514538764954e-02 1.130270189605653286e-03
1.073716754399769435e-01 4.138801619410514832e-02 1.141945598646998405e-03
1.074840476750866664e-01 4.002996534109115601e-02 1.142643974162638187e-03
1.075964199101963892e-01 4.053857177495956421e-02 1.164697925560176373e-03
1.077087921453060981e-01 3.825253993272781372e-02 1.163199776783585548e-03
1.078211643804158071e-01 3.945961222052574158e-02 1.193212694488465786e-03
1.079335366155255160e-01 3.900948166847229004e-02 1.203183783218264580e-03
1.080459088506352389e-01 4.010447859764099121e-02 1.238493714481592178e-03
1.081582810857449617e-01 3.973980993032455444e-02 1.237446791492402554e-03
1.082706533208546706e-01 3.896100074052810669e-02 1.239264733158051968e-03
1.083830255559643796e-01 3.766935318708419800e-02 1.243923790752887726e-03
1.084953977910741024e-01 3.963701799511909485e-02 1.298347604461014271e-03
1.086077700261838114e-01 3.895421326160430908e-02 1.303598983213305473e-03
1.087201422612935342e-01 3.946554288268089294e-02 1.316671376116573811e-03
1.088325144964032432e-01 4.027278348803520203e-02 1.355582266114652157e-03
1.089448867315129521e-01 3.985293209552764893e-02 1.372337923385202885e-03
1.090572589666226749e-01 3.808770701289176941e-02 1.368615427054464817e-03
1.091696312017323839e-01 3.910899907350540161e-02 1.406434574164450169e-03
1.092820034368421067e-01 3.834806755185127258e-02 1.448628026992082596e-03
1.093943756719518157e-01 3.836678341031074524e-02 1.475274679251015186e-03
1.095067479070615246e-01 3.895480185747146606e-02 1.505047315731644630e-03
1.096191201421712474e-01 4.019903764128684998e-02 1.567156519740819931e-03
1.097314923772809564e-01 3.800486773252487183e-02 1.544405240565538406e-03
1.098438646123906792e-01 3.814628347754478455e-02 1.584855606779456139e-03
1.099562368475003882e-01 3.740293532609939575e-02 1.607470097951591015e-03
1.100686090826100971e-01 3.881048783659934998e-02 1.690956763923168182e-03
1.101809813177198200e-01 3.773422539234161377e-02 1.688619842752814293e-03
1.102933535528295428e-01 3.931833803653717041e-02 1.766414497978985310e-03
1.104057257879392517e-01 3.683892264962196350e-02 1.785728149116039276e-03
1.105180980230489607e-01 3.868035227060317993e-02 1.872804132290184498e-03
1.106304702581586696e-01 3.941988572478294373e-02 1.967226155102252960e-03
1.107428424932683925e-01 3.768962994217872620e-02 1.961653353646397591e-03
1.108552147283781153e-01 3.787926211953163147e-02 2.034760313108563423e-03
1.109675869634878242e-01 3.778417780995368958e-02 2.136400435119867325e-03
1.110799591985975332e-01 3.673933446407318115e-02 2.176214475184679031e-03
1.111923314337072421e-01 4.045245423913002014e-02 2.349636284634470940e-03
1.113047036688169650e-01 4.262137413024902344e-02 2.591128693893551826e-03
1.114170759039266878e-01 4.237619787454605103e-02 2.642005449160933495e-03
1.115294481390363968e-01 4.111763089895248413e-02 2.824626630172133446e-03
1.116418203741461057e-01 3.827925771474838257e-02 3.010145388543605804e-03
1.117541926092558285e-01 3.553314879536628723e-02 2.979218028485774994e-03
1.118665648443655375e-01 4.206284508109092712e-02 3.579547628760337830e-03
1.119789370794752603e-01 3.960870578885078430e-02 4.005255643278360367e-03
1.120913093145849693e-01 4.066882282495498657e-02 4.709565546363592148e-03
1.122036815496946782e-01 4.727500677108764648e-02 6.199709139764308929e-03
1.123160537848044011e-01 3.819882497191429138e-02 9.661215357482433319e-03
